channel,floorid,mac_address,roomid,signal_strength,source,ssid,timestamp
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-59.079,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-59.079,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.6481,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-60.219,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.6481,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-77.6056,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-60.219,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-77.6056,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-60.219,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-60.219,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-77.6056,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-60.219,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-77.6056,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-60.219,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-69.8645,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-59.175000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-69.8645,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-69.8645,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-71.1077,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-71.1077,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-71.1077,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-59.271,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-69.4727,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-59.271,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-59.271,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-69.4727,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-69.4727,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-59.499,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-76.44879999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-77.65379999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.4522,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.4522,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.4522,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-77.99119999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.6481,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.6481,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,57.0,B2:D1:05:BC:12:16,214.0,-77.99119999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.84400000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.84400000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-70.84400000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-71.1077,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-71.1077,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-71.1077,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,57.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,57.0,B2:D1:05:BC:12:16,214.0,-64.90259999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.199000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.103,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-69.88810000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.79839999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.27680000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.27680000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.27680000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-64.2024,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-64.2024,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.0399,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-64.2024,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-70.193,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.079,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-70.193,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-64.2024,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-70.193,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-64.2024,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.8645,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-64.2024,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.127,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.8645,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.127,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.8645,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.127,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-70.193,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.127,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-70.193,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.739000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-70.193,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-72.803,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.739000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.739000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-72.803,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.739000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-72.803,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.739000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-72.803,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.739000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-70.6481,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-70.6481,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-70.6481,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.65379999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.65379999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.65379999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.65379999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.0399,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.819,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.0399,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.0399,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.702,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.0399,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.0399,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.0399,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.943,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.943,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.699,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.943,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.379000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.943,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.379000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.2358,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.379000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.2358,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.379000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.2358,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.379000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-72.32730000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.379000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,12:16,214.0,-72.32730000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.379000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2422.0,58.0,B2:D1:05:BC:12:16,214.0,-72.32730000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.059000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.059000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-60.059000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.939,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-71.6276,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.939,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.27680000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.939,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.27680000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.939,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-69.27680000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.899,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-77.99119999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.899,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-70.25630000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-59.899,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-70.25630000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.079,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,58.0,B2:D1:05:BC:12:16,214.0,-70.25630000000001,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,58.0,B2:D1:05:BC:12:16,214.0,-59.079,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.343,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-69.6686,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-59.339,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-77.75019999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-59.339,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-77.75019999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-77.75019999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.343,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-71.2358,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.343,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.343,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-71.2358,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-77.79839999999999,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.247,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-72.0194,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.247,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-72.0194,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.199000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-72.0194,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.199000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.199000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-72.0194,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.199000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-72.0194,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-59.659,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-72.0194,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,63.0,B2:D1:05:BC:12:16,214.0,-65.0582,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-72.0194,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,63.0,B2:D1:05:BC:12:16,214.0,-65.0582,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2412.0,63.0,B2:D1:05:BC:12:16,214.0,-59.271,cap1,Realme 6 Pro,2023-12-13 16:21:03
2417.0,63.0,B2:D1:05:BC:12:16,214.0,-70.0604,cap2,Redmi Note 11,2023-12-13 16:21:03
2422.0,63.0,B2:D1:05:BC:12:16,214.0,-64.98039999999999,cap1,Realme 6 Pro,2023-12-13 16:21:03
